id,zona,pais,tipo_prod,presentacion,prioridad,fecha_ped,id_ped,fecha_env,unids,precio_unit,cost_unit,venta_total,cost_total
A790,Europa,Germany,Bebida Bolt,Nuevo Mango,Alta,1/12/2021,187923991,12/01/2022,4372,49.63,31.79,216982.36,138985.88
A791,Europa,Greece,Bebida Bolt,Nuevo Mango,Media,4/02/2022,193923556,15/02/2022,6336,49.63,31.79,314455.68,201421.44
A792,Europa,Georgia,Bebida Bolt,Nuevo Mango,Alta,7/02/2023,200081908,7/02/2023,7647,49.63,31.79,379520.61,243098.13
A793,Africa,Turkey,Bebida Bolt,Fresa,Alta,26/11/2021,203154218,9/12/2021,8121,35.7,31.79,289919.7,258166.59
A794,Australia y Oceania,Papua New Guinea,Bebida Bolt,Uva,Alta,1/09/2022,207990348,17/09/2022,8197,49.63,31.79,406817.11,260582.63
A795,Europa,Cyprus,Bebida Bolt,Naranja,Critica,14/07/2022,211913239,25/07/2022,8168,49.63,31.79,405377.84,259660.72
A796,Asia,Taiwan,Bebida Bolt,Nuevo Mango,Critica,24/03/2022,246557939,12/05/2022,6732,51.2,31.79,344678.4,214010.28
A797,Europa,Spain,Bebida Bolt,Fresa,Alta,30/09/2022,271128261,2/11/2022,6743,49.63,31.79,334655.09,214359.97
A798,America Del Sur,Chile,Bebida Bolt,Naranja,Alta,31/01/2021,289702451,13/02/2021,6857,38.78,31.79,265914.46,217984.03
A799,Europa,Cyprus,Bebida Bolt,Nuevo Mango,Media,4/02/2021,305997836,7/03/2021,6470,49.63,31.79,321106.1,205681.3
A800,Europa,Italy,Bebida Bolt,Fresa,Baja,8/05/2022,310959708,9/06/2022,5388,49.63,31.79,267406.44,171284.52
A801,Australia y Oceania,Fiji,Bebida Bolt,Uva,Baja,21/03/2023,314270627,9/04/2023,5024,49.63,31.79,249341.12,159712.96
A802,Europa,San Marino,Bebida Bolt,Naranja,Media,1/04/2022,335351932,11/05/2022,5443,49.63,31.79,270136.09,173032.97
A803,America Del Sur,Colombia,Bebida Bolt,Nuevo Mango,Alta,27/02/2023,336541545,15/04/2023,5713,38.78,31.79,221550.14,181616.27
A804,America Del Sur,Colombia,Bebida Bolt,Fresa,Media,27/11/2022,345530164,5/12/2022,5925,38.78,31.79,229771.5,188355.75
A805,Asia,Brunei,Bebida Bolt,Naranja,Baja,22/02/2022,345889794,22/03/2022,6693,51.2,31.79,342681.6,212770.47
A806,America Del Sur,Paraguay,Bebida Bolt,Nuevo Mango,Baja,11/02/2023,351650750,6/03/2023,7911,38.78,31.79,306788.58,251490.69
A807,Europa,Switzerland,Bebida Bolt,Fresa,Alta,21/04/2022,372393023,10/05/2022,8009,49.63,31.79,397486.67,254606.11
A808,Australia y Oceania,Tuvalu,Bebida Bolt,Naranja,Baja,4/09/2022,395414102,2/10/2022,5584,49.63,31.79,277133.92,177515.36
A809,Centroamerica y Caribe,Panama,Bebida Bolt,Nuevo Mango,Baja,20/10/2022,401447999,25/10/2022,4890,49.63,31.79,242690.7,155453.1
A810,America Del Norte,Greenland,Bebida Bolt,Fresa,Critica,2/12/2020,422283828,22/12/2020,4437,47.45,31.79,210535.65,141052.23
A811,Centroamerica y Caribe,Jamaica,Bebida Bolt,Uva,Alta,17/05/2022,422620713,2/06/2022,4802,49.63,31.79,238323.26,152655.58
A812,Europa,Belarus,Bebida Bolt,Fresa,Alta,8/10/2020,435887134,16/11/2020,4935,49.63,31.79,244924.05,156883.65
A813,America Del Sur,Argentina,Bebida Bolt,Uva,Media,13/08/2022,469912993,19/09/2022,4618,38.78,31.79,179086.04,146806.22
A814,Europa,Switzerland,Bebida Bolt,Naranja,Baja,19/09/2021,477304303,20/09/2021,4545,49.63,31.79,225568.35,144485.55
A815,America Del Sur,Argentina,Bebida Bolt,Nuevo Mango,Media,12/04/2021,494225394,22/05/2021,3964,38.78,31.79,153723.92,126015.56
A816,Europa,Italy,Bebida Bolt,Fresa,Alta,6/12/2022,506900441,6/12/2022,4071,49.63,31.79,202043.73,129417.09
A817,Europa,Finland,Bebida Bolt,Naranja,Critica,18/09/2022,516876542,19/10/2022,5103,49.63,31.79,253261.89,162224.37
A818,America Del Norte,Mexico,Bebida Bolt,Nuevo Mango,Media,1/01/2022,521885192,17/01/2022,4904,47.45,31.79,232694.8,155898.16
A819,Asia,Japan,Bebida Bolt,Nuevo Mango,Media,9/05/2022,526523911,13/06/2022,3869,51.2,31.79,198092.8,122995.51
A820,America Del Sur,Argentina,Bebida Bolt,Nuevo Mango,Baja,26/07/2021,536287581,25/08/2021,3813,38.78,31.79,147868.14,121215.27
A821,America Del Sur,Argentina,Bebida Bolt,Nuevo Mango,Baja,10/11/2020,540352094,25/11/2020,4606,38.78,31.79,178620.68,146424.74
A822,Europa,Romania,Bebida Bolt,Fresa,Alta,14/08/2022,540324628,22/09/2022,5262,49.63,31.79,261153.06,167278.98
A823,America Del Sur,Bolivia,Bebida Bolt,Uva,Media,12/08/2021,562583100,21/09/2021,7102,38.78,31.79,275415.56,225772.58
A824,Centroamerica y Caribe,Costa Rica,Bebida Bolt,Naranja,Baja,25/08/2022,565477311,19/09/2022,7498,49.63,31.79,372125.74,238361.42
A825,America Del Norte,Canadá,Bebida Bolt,Nuevo Mango,Alta,16/01/2021,572249782,16/01/2021,7503,47.45,31.79,356017.35,238520.37
A826,Centroamerica y Caribe,Grenada,Bebida Bolt,Fresa,Baja,13/12/2020,574051368,27/12/2020,6024,49.63,31.79,298971.12,191502.96
A827,America Del Sur,Colombia,Bebida Bolt,Naranja,Critica,23/07/2021,579580581,9/08/2021,5235,38.78,31.79,203013.3,166420.65
A828,Europa,Austria,Bebida Bolt,Nuevo Mango,Media,6/11/2021,583977258,21/12/2021,5333,49.63,31.79,264676.79,169536.07
A829,America Del Sur,Colombia,Bebida Bolt,Fresa,Alta,18/04/2022,623535764,29/04/2022,5559,38.78,31.79,215578.02,176720.61
A830,Europa,Liechtenstein,Bebida Bolt,Uva,Media,20/06/2023,632386195,9/08/2023,5957,49.63,31.79,295645.91,189373.03
A831,Europa,Spain,Bebida Bolt,Naranja,Alta,26/09/2022,632866847,10/10/2022,6733,49.63,31.79,334158.79,214042.07
A832,America Del Norte,Canadá,Bebida Bolt,Nuevo Mango,Media,25/03/2021,643387544,17/04/2021,7132,47.45,31.79,338413.4,226726.28
A833,Asia,China,Bebida Bolt,Fresa,Baja,23/03/2022,670916020,30/03/2022,6899,51.2,31.79,353228.8,219319.21
A834,America Del Sur,Chile,Bebida Bolt,Naranja,Critica,3/07/2023,679107701,5/07/2023,6795,38.78,31.79,263510.1,216013.05
A835,America Del Sur,Chile,Bebida Bolt,Nuevo Mango,Alta,20/12/2021,695057189,3/01/2022,6737,38.78,31.79,261260.86,214169.23
A836,America Del Sur,Colombia,Bebida Bolt,Fresa,Baja,19/06/2022,707739102,25/06/2022,5975,38.78,31.79,231710.5,189945.25
A837,America Del Norte,Canadá,Bebida Bolt,Naranja,Baja,18/01/2021,727281463,8/03/2021,5533,47.45,31.79,262540.85,175894.07
A838,Centroamerica y Caribe,Saint Kitts and Nevis ,Bebida Bolt,Nuevo Mango,Alta,6/10/2022,731539952,7/10/2022,4692,49.63,31.79,232863.96,149158.68
A839,Europa,Portugal,Bebida Bolt,Fresa,Media,23/02/2021,813131034,26/02/2021,3809,49.63,31.79,189040.67,121088.11
A840,Europa,Austria,Bebida Bolt,Uva,Critica,8/06/2021,814142549,12/07/2021,3629,49.63,31.79,180107.27,115365.91
A841,Centroamerica y Caribe,Guatemala,Bebida Bolt,Fresa,Critica,3/07/2022,829201543,13/07/2022,4388,49.63,31.79,217776.44,139494.52
A842,Europa,Hungary,Bebida Bolt,Uva,Baja,3/07/2023,830754220,5/07/2023,4592,49.63,31.79,227900.96,145979.68
A843,Asia,Thailand,Bebida Bolt,Naranja,Baja,27/02/2021,838085019,18/03/2021,3976,51.2,31.79,203571.2,126397.04
A844,Europa,Romania,Bebida Bolt,Nuevo Mango,Baja,21/10/2022,852058255,26/10/2022,3905,49.63,31.79,193805.15,124139.95
A845,Europa,Poland,Bebida Bolt,Fresa,Critica,21/06/2023,868652760,5/08/2023,5070,49.63,31.79,251624.1,161175.3
A846,Centroamerica y Caribe,Haiti,Bebida Bolt,Naranja,Baja,20/09/2022,879757964,25/10/2022,5349,49.63,31.79,265470.87,170044.71
A847,America Del Sur,Colombia,Bebida Bolt,Nuevo Mango,Baja,27/08/2022,890339171,7/10/2022,5642,38.78,31.79,218796.76,179359.18
A848,Asia,Uzbekistan,Bebida Bolt,Nuevo Mango,Critica,23/12/2022,892692220,6/01/2023,4562,51.2,31.79,233574.4,145025.98
A849,Centroamerica y Caribe,Belize,Bebida Bolt,Nuevo Mango,Media,21/01/2022,897720181,28/01/2022,3825,49.63,31.79,189834.75,121596.75
A850,America Del Sur,Argentina,Bebida Bolt,Nuevo Mango,Baja,5/01/2023,914382064,1/02/2023,2839,38.78,31.79,110096.42,90251.81
A851,Asia,Nepal,Bebida Bolt,Fresa,Baja,23/06/2023,917417895,25/06/2023,3071,51.2,31.79,157235.2,97627.09
A852,America Del Norte,Canadá,Bebida Bolt,Uva,Media,28/11/2022,927084577,12/12/2022,3609,47.45,31.79,171247.05,114730.11
A853,America Del Sur,Argentina,Bebida Bolt,Fresa,Media,26/02/2021,938801753,9/03/2021,4236,38.78,31.79,164272.08,134662.44
A854,America Del Sur,Argentina,Bebida Bolt,Naranja,Alta,6/10/2022,939389693,13/10/2022,4066,38.78,31.79,157679.48,129258.14
A855,America Del Sur,Argentina,Bebida Bolt,Nuevo Mango,Critica,17/01/2021,939460504,19/01/2021,3800,38.78,31.79,147364,120802
A856,Asia,Philippines,Bebida Bolt,Nuevo Mango,Critica,1/10/2021,940079343,12/11/2021,3563,51.2,31.79,182425.6,113267.77
A857,Europa,Portugal,Bebida Bolt,Nuevo Mango,Media,29/06/2022,941685664,18/08/2022,3316,49.63,31.79,164573.08,105415.64
A858,America Del Norte,Canada,Bebida Bolt,Nuevo Mango,Media,27/03/2021,945736443,17/04/2021,4373,47.45,31.79,207498.85,139017.67
A859,America Del Sur,Argentina,Bebida Bolt,Fresa,Critica,23/04/2023,961049926,7/05/2023,4774,38.78,31.79,185135.72,151765.46
A860,Asia,South Korea,Bebida Bolt,Uva,Alta,16/04/2023,967345178,27/05/2023,5446,51.2,31.79,278835.2,173128.34
A861,Europa,Sweden,Bebida Bolt,Naranja,Baja,7/09/2021,967977750,20/10/2021,5350,49.63,31.79,265520.5,170076.5
A862,America Del Norte,Canadá,Bebida Bolt,Nuevo Mango,Media,24/01/2022,115831792,14/02/2022,4697,47.45,31.79,222872.65,149317.63
A863,America Del Norte,Canadá,Bebida Bolt,Fresa,Alta,25/04/2021,116113746,9/05/2021,4682,47.45,31.79,222160.9,148840.78
A864,America Del Sur,Colombia,Bebida Bolt,Naranja,Baja,15/03/2023,121176040,30/03/2023,5417,38.78,31.79,210071.26,172206.43
A865,Europa,Macedonia,Bebida Bolt,Nuevo Mango,Baja,22/08/2022,121239984,20/09/2022,6145,49.63,31.79,304976.35,195349.55
A866,America Del Sur,Bolivia,Bebida Bolt,Fresa,Critica,18/03/2021,128816258,19/03/2021,7521,38.78,31.79,291664.38,239092.59
A867,Europa,Poland,Bebida Bolt,Uva,Media,13/02/2021,136167657,26/02/2021,7998,49.63,31.79,396940.74,254256.42
A868,Centroamerica y Caribe,Guatemala,Bebida Bolt,Naranja,Alta,10/12/2021,144708669,10/01/2022,8163,49.63,31.79,405129.69,259501.77
A869,Asia,Indonesia,Bebida Bolt,Nuevo Mango,Baja,10/09/2021,146849286,30/09/2021,7734,51.2,31.79,395980.8,245863.86
A870,Asia,Taiwan,Bebida Bolt,Fresa,Media,23/07/2022,150160205,30/07/2022,7308,51.2,31.79,374169.6,232321.32
A871,America Del Norte,Canadá,Bebida Bolt,Naranja,Alta,30/06/2021,152694785,24/07/2021,6265,47.45,31.79,297274.25,199164.35
A872,Europa,Norway,Bebida Bolt,Nuevo Mango,Baja,19/05/2022,152819240,23/06/2022,5143,49.63,31.79,255247.09,163495.97
A873,Europa,Germany,Bebida Bolt,Fresa,Media,26/12/2022,156183803,2/02/2023,4674,49.63,31.79,231970.62,148586.46
A874,Centroamerica y Caribe,The Bahamas,Bebida Bolt,Naranja,Baja,21/03/2021,160264194,4/04/2021,4649,49.63,31.79,230729.87,147791.71
A875,America Del Sur,Argentina,Bebida Bolt,Nuevo Mango,Media,11/04/2023,162745130,26/04/2023,4585,38.78,31.79,177806.3,145757.15
A876,Asia,India,Bebida Bolt,Fresa,Alta,11/12/2021,187923991,22/01/2022,4466,51.2,31.79,228659.2,141974.14
A877,Europa,Germany,Bebida Bolt,Uva,Alta,14/02/2022,193923556,25/02/2022,5295,49.63,31.79,262790.85,168328.05
A878,Europa,Greece,Bebida Bolt,Fresa,Media,17/02/2023,200081908,17/02/2023,7416,49.63,31.79,368056.08,235754.64
A879,Europa,Georgia,Bebida Bolt,Uva,Alta,6/12/2021,203154218,19/12/2021,7780,49.63,31.79,386121.4,247326.2
A880,Africa,Turkey,Bebida Bolt,Naranja,Alta,11/09/2022,207990348,27/09/2022,8174,35.7,31.79,291811.8,259851.46
A881,Australia y Oceania,Papua New Guinea,Bebida Bolt,Nuevo Mango,Alta,24/07/2022,211913239,4/08/2022,8172,49.63,31.79,405576.36,259787.88
A882,Europa,Cyprus,Bebida Bolt,Fresa,Critica,3/04/2022,246557939,22/05/2022,7489,49.63,31.79,371679.07,238075.31
A883,Asia,Taiwan,Bebida Bolt,Naranja,Critica,10/10/2022,271128261,12/11/2022,6743,51.2,31.79,345241.6,214359.97
A884,Europa,Spain,Bebida Bolt,Nuevo Mango,Alta,10/02/2021,289702451,23/02/2021,6827,49.63,31.79,338824.01,217030.33
A885,America Del Sur,Bolivia,Bebida Bolt,Nuevo Mango,Alta,14/02/2021,305997836,17/03/2021,6724,38.78,31.79,260756.72,213755.96
A886,Europa,Cyprus,Bebida Bolt,Nuevo Mango,Media,18/05/2022,310959708,19/06/2022,5914,49.63,31.79,293511.82,188006.06
A887,Europa,Italy,Bebida Bolt,Nuevo Mango,Baja,31/03/2023,314270627,19/04/2023,5286,49.63,31.79,262344.18,168041.94
A888,Australia y Oceania,Fiji,Bebida Bolt,Fresa,Baja,11/04/2022,335351932,21/05/2022,5258,49.63,31.79,260954.54,167151.82
A889,Europa,San Marino,Bebida Bolt,Uva,Media,9/03/2023,336541545,25/04/2023,5584,49.63,31.79,277133.92,177515.36
A890,America Del Sur,Colombia,Bebida Bolt,Naranja,Alta,7/12/2022,345530164,15/12/2022,5872,38.78,31.79,227716.16,186670.88
A891,America Del Sur,Paraguay,Bebida Bolt,Nuevo Mango,Media,4/03/2022,345889794,1/04/2022,6404,38.78,31.79,248347.12,203583.16
A892,Asia,Brunei,Bebida Bolt,Fresa,Baja,21/02/2023,351650750,16/03/2023,7703,51.2,31.79,394393.6,244878.37
A893,America Del Sur,Paraguay,Bebida Bolt,Fresa,Baja,1/05/2022,372393023,20/05/2022,7933,38.78,31.79,307641.74,252190.07
A894,Europa,Switzerland,Bebida Bolt,Naranja,Alta,14/09/2022,395414102,12/10/2022,7973,49.63,31.79,395699.99,253461.67
A895,Australia y Oceania,Tuvalu,Bebida Bolt,Nuevo Mango,Baja,30/10/2022,401447999,4/11/2022,5150,49.63,31.79,255594.5,163718.5
A896,Centroamerica y Caribe,Panama,Bebida Bolt,Fresa,Baja,12/12/2020,422283828,1/01/2021,4539,49.63,31.79,225270.57,144294.81
A897,America Del Norte,Greenland,Bebida Bolt,Uva,Critica,27/05/2022,422620713,12/06/2022,4599,47.45,31.79,218222.55,146202.21
A898,Centroamerica y Caribe,Jamaica,Bebida Bolt,Fresa,Alta,18/10/2020,435887134,26/11/2020,4807,49.63,31.79,238571.41,152814.53
A899,Europa,Belarus,Bebida Bolt,Uva,Alta,23/08/2022,469912993,29/09/2022,4835,49.63,31.79,239961.05,153704.65
A900,America Del Sur,Argentina,Bebida Bolt,Naranja,Media,29/09/2021,477304303,30/09/2021,4580,38.78,31.79,177612.4,145598.2
A901,Europa,Switzerland,Bebida Bolt,Nuevo Mango,Baja,22/04/2021,494225394,1/06/2021,4418,49.63,31.79,219265.34,140448.22
A902,America Del Sur,Argentina,Bebida Bolt,Fresa,Media,16/12/2022,506900441,16/12/2022,4066,38.78,31.79,157679.48,129258.14
A903,Europa,Italy,Bebida Bolt,Naranja,Alta,28/09/2022,516876542,29/10/2022,4370,49.63,31.79,216883.1,138922.3
A904,Europa,Finland,Bebida Bolt,Nuevo Mango,Critica,11/01/2022,521885192,27/01/2022,5099,49.63,31.79,253063.37,162097.21
A905,America Del Norte,Mexico,Bebida Bolt,Nuevo Mango,Media,19/05/2022,526523911,23/06/2022,4268,47.45,31.79,202516.6,135679.72
A906,Asia,Japan,Bebida Bolt,Nuevo Mango,Media,5/08/2021,536287581,4/09/2021,3857,51.2,31.79,197478.4,122614.03
A907,America Del Sur,Argentina,Bebida Bolt,Nuevo Mango,Baja,20/11/2020,540352094,5/12/2020,4078,38.78,31.79,158144.84,129639.62
A908,America Del Sur,Colombia,Bebida Bolt,Fresa,Baja,24/08/2022,540324628,2/10/2022,5175,38.78,31.79,200686.5,164513.25
A909,Europa,Romania,Bebida Bolt,Uva,Alta,22/08/2021,562583100,1/10/2021,5929,49.63,31.79,294256.27,188482.91
A910,America Del Sur,Bolivia,Bebida Bolt,Naranja,Media,4/09/2022,565477311,29/09/2022,7127,38.78,31.79,276385.06,226567.33
A911,Centroamerica y Caribe,Costa Rica,Bebida Bolt,Nuevo Mango,Baja,26/01/2021,572249782,26/01/2021,7499,49.63,31.79,372175.37,238393.21
A912,America Del Norte,Canadá,Bebida Bolt,Fresa,Alta,23/12/2020,574051368,6/01/2021,7189,47.45,31.79,341118.05,228538.31
A913,Centroamerica y Caribe,Grenada,Bebida Bolt,Uva,Baja,2/08/2021,579580581,19/08/2021,5808,49.63,31.79,288251.04,184636.32
A914,America Del Sur,Colombia,Bebida Bolt,Naranja,Critica,16/11/2021,583977258,31/12/2021,5257,38.78,31.79,203866.46,167120.03
A915,Europa,Austria,Bebida Bolt,Nuevo Mango,Media,28/04/2022,623535764,9/05/2022,5517,49.63,31.79,273808.71,175385.43
A916,America Del Sur,Colombia,Bebida Bolt,Fresa,Alta,30/06/2023,632386195,19/08/2023,5608,38.78,31.79,217478.24,178278.32
A917,Europa,Liechtenstein,Bebida Bolt,Naranja,Media,6/10/2022,632866847,20/10/2022,6623,49.63,31.79,328699.49,210545.17
A918,Europa,Spain,Bebida Bolt,Nuevo Mango,Alta,4/04/2021,643387544,27/04/2021,6919,49.63,31.79,343389.97,219955.01
A919,America Del Norte,Canadá,Bebida Bolt,Nuevo Mango,Media,2/04/2022,670916020,9/04/2022,6980,47.45,31.79,331201,221894.2
A920,Asia,China,Bebida Bolt,Nuevo Mango,Baja,13/07/2023,679107701,15/07/2023,6836,51.2,31.79,350003.2,217316.44
A921,America Del Sur,Chile,Bebida Bolt,Nuevo Mango,Critica,30/12/2021,695057189,13/01/2022,6786,38.78,31.79,263161.08,215726.94
A922,America Del Sur,Colombia,Bebida Bolt,Fresa,Alta,29/06/2022,707739102,5/07/2022,6258,38.78,31.79,242685.24,198941.82
A923,America Del Sur,Colombia,Bebida Bolt,Uva,Baja,28/01/2021,727281463,18/03/2021,5900,38.78,31.79,228802,187561
A924,America Del Norte,Canadá,Bebida Bolt,Naranja,Baja,16/10/2022,731539952,17/10/2022,5105,47.45,31.79,242232.25,162287.95
A925,Centroamerica y Caribe,Saint Kitts and Nevis ,Bebida Bolt,Nuevo Mango,Alta,5/03/2021,813131034,8/03/2021,4285,49.63,31.79,212664.55,136220.15
A926,Europa,Portugal,Bebida Bolt,Fresa,Media,18/06/2021,814142549,22/07/2021,3709,49.63,31.79,184077.67,117909.11
A927,Europa,Austria,Bebida Bolt,Uva,Critica,13/07/2022,829201543,23/07/2022,4388,49.63,31.79,217776.44,139494.52
A928,Centroamerica y Caribe,Guatemala,Bebida Bolt,Naranja,Critica,13/07/2023,830754220,15/07/2023,4445,49.63,31.79,220605.35,141306.55
A929,Europa,Hungary,Bebida Bolt,Nuevo Mango,Baja,9/03/2021,838085019,28/03/2021,4014,49.63,31.79,199214.82,127605.06
A930,Asia,Thailand,Bebida Bolt,Fresa,Baja,31/10/2022,852058255,5/11/2022,3958,51.2,31.79,202649.6,125824.82
A931,Europa,Romania,Bebida Bolt,Naranja,Baja,1/07/2023,868652760,15/08/2023,4546,49.63,31.79,225617.98,144517.34
A932,Europa,Poland,Bebida Bolt,Nuevo Mango,Critica,30/09/2022,879757964,4/11/2022,5131,49.63,31.79,254651.53,163114.49
A933,Centroamerica y Caribe,Haiti,Bebida Bolt,Fresa,Baja,6/09/2022,890339171,17/10/2022,5446,49.63,31.79,270284.98,173128.34
A934,America Del Sur,Colombia,Bebida Bolt,Uva,Baja,2/01/2023,892692220,16/01/2023,5212,38.78,31.79,202121.36,165689.48
A935,Asia,Uzbekistan,Bebida Bolt,Naranja,Critica,31/01/2022,897720181,7/02/2022,3863,51.2,31.79,197785.6,122804.77
A936,Centroamerica y Caribe,Belize,Bebida Bolt,Nuevo Mango,Media,15/01/2023,914382064,11/02/2023,2977,49.63,31.79,147748.51,94638.83
A937,America Del Sur,Argentina,Bebida Bolt,Fresa,Baja,3/07/2023,917417895,5/07/2023,3028,38.78,31.79,117425.84,96260.12
A938,Asia,Nepal,Bebida Bolt,Naranja,Baja,8/12/2022,927084577,22/12/2022,3180,51.2,31.79,162816,101092.2
A939,America Del Norte,Canadá,Bebida Bolt,Nuevo Mango,Media,8/03/2021,938801753,19/03/2021,3785,47.45,31.79,179598.25,120325.15
A940,America Del Sur,Argentina,Bebida Bolt,Fresa,Media,16/10/2022,939389693,23/10/2022,4220,38.78,31.79,163651.6,134153.8
A941,America Del Sur,Argentina,Bebida Bolt,Naranja,Alta,27/01/2021,939460504,29/01/2021,3917,38.78,31.79,151901.26,124521.43
A942,America Del Sur,Argentina,Bebida Bolt,Nuevo Mango,Critica,11/10/2021,940079343,22/11/2021,3669,38.78,31.79,142283.82,116637.51
A943,Asia,Philippines,Bebida Bolt,Fresa,Critica,9/07/2022,941685664,28/08/2022,3503,51.2,31.79,179353.6,111360.37
A944,Europa,Portugal,Bebida Bolt,Uva,Media,6/04/2021,945736443,27/04/2021,3599,49.63,31.79,178618.37,114412.21
A945,America Del Norte,Canada,Bebida Bolt,Fresa,Media,3/05/2023,961049926,17/05/2023,4428,47.45,31.79,210108.6,140766.12
A946,America Del Sur,Colombia,Bebida Bolt,Uva,Critica,26/04/2023,967345178,6/06/2023,5414,38.78,31.79,209954.92,172111.06
A947,Asia,South Korea,Bebida Bolt,Naranja,Alta,17/09/2021,967977750,30/10/2021,5434,51.2,31.79,278220.8,172746.86
A948,Europa,Sweden,Bebida Bolt,Nuevo Mango,Baja,3/02/2022,115831792,24/02/2022,4727,49.63,31.79,234601.01,150271.33
A949,America Del Norte,Canadá,Bebida Bolt,Fresa,Media,5/05/2021,116113746,19/05/2021,4696,47.45,31.79,222825.2,149285.84
A950,America Del Norte,Canadá,Bebida Bolt,Naranja,Alta,25/03/2023,121176040,9/04/2023,5197,47.45,31.79,246597.65,165212.63
A951,America Del Sur,Colombia,Bebida Bolt,Nuevo Mango,Baja,1/09/2022,121239984,30/09/2022,6044,38.78,31.79,234386.32,192138.76
A952,Europa,Macedonia,Bebida Bolt,Nuevo Mango,Baja,28/03/2021,128816258,29/03/2021,6912,49.63,31.79,343042.56,219732.48
A953,America Del Sur,Argentina,Bebida Bolt,Nuevo Mango,Critica,23/02/2021,136167657,8/03/2021,7555,38.78,31.79,292982.9,240173.45
A954,Europa,Poland,Bebida Bolt,Nuevo Mango,Media,20/12/2021,144708669,20/01/2022,8109,49.63,31.79,402449.67,257785.11
A955,Centroamerica y Caribe,Guatemala,Bebida Bolt,Fresa,Alta,20/09/2021,146849286,10/10/2021,8128,49.63,31.79,403392.64,258389.12
A956,Asia,Indonesia,Bebida Bolt,Uva,Baja,2/08/2022,150160205,9/08/2022,7641,51.2,31.79,391219.2,242907.39
A957,Asia,Taiwan,Bebida Bolt,Naranja,Media,10/07/2021,152694785,3/08/2021,6273,51.2,31.79,321177.6,199418.67
A958,America Del Norte,Canadá,Bebida Bolt,Nuevo Mango,Alta,29/05/2022,152819240,3/07/2022,5496,47.45,31.79,260785.2,174717.84
A959,Europa,Norway,Bebida Bolt,Fresa,Baja,5/01/2023,156183803,12/02/2023,4943,49.63,31.79,245321.09,157137.97
A960,Europa,Germany,Bebida Bolt,Naranja,Media,31/03/2021,160264194,14/04/2021,4652,49.63,31.79,230878.76,147887.08
A961,Centroamerica y Caribe,The Bahamas,Bebida Bolt,Nuevo Mango,Baja,21/04/2023,162745130,6/05/2023,4629,49.63,31.79,229737.27,147155.91
A962,America Del Sur,Argentina,Bebida Bolt,Fresa,Media,21/12/2021,187923991,1/02/2022,4555,38.78,31.79,176642.9,144803.45
A963,Asia,India,Bebida Bolt,Naranja,Alta,24/02/2022,193923556,7/03/2022,4771,51.2,31.79,244275.2,151670.09
A964,Europa,Germany,Bebida Bolt,Nuevo Mango,Alta,27/02/2023,200081908,27/02/2023,5501,49.63,31.79,273014.63,174876.79
A965,Europa,Greece,Bebida Bolt,Fresa,Media,16/12/2021,203154218,29/12/2021,7765,49.63,31.79,385376.95,246849.35
A966,Europa,Georgia,Bebida Bolt,Uva,Alta,21/09/2022,207990348,7/10/2022,7802,49.63,31.79,387213.26,248025.58
A967,Africa,Turkey,Bebida Bolt,Fresa,Alta,3/08/2022,211913239,14/08/2022,8173,35.7,31.79,291776.1,259819.67
A968,Australia y Oceania,Papua New Guinea,Bebida Bolt,Uva,Alta,13/04/2022,246557939,1/06/2022,8152,49.63,31.79,404583.76,259152.08
A969,Europa,Cyprus,Bebida Bolt,Naranja,Critica,20/10/2022,271128261,22/11/2022,7256,49.63,31.79,360115.28,230668.24
A970,Asia,Taiwan,Bebida Bolt,Nuevo Mango,Critica,20/02/2021,289702451,5/03/2021,6785,51.2,31.79,347392,215695.15
A971,Europa,Spain,Bebida Bolt,Fresa,Alta,24/02/2021,305997836,27/03/2021,6804,49.63,31.79,337682.52,216299.16
A972,America Del Sur,Chile,Bebida Bolt,Naranja,Alta,28/05/2022,310959708,29/06/2022,6585,38.78,31.79,255366.3,209337.15
A973,Europa,Cyprus,Bebida Bolt,Nuevo Mango,Media,10/04/2023,314270627,29/04/2023,5430,49.63,31.79,269490.9,172619.7
A974,Europa,Italy,Bebida Bolt,Nuevo Mango,Baja,21/04/2022,335351932,31/05/2022,5274,49.63,31.79,261748.62,167660.46
A975,Australia y Oceania,Fiji,Bebida Bolt,Nuevo Mango,Baja,19/03/2023,336541545,5/05/2023,5488,49.63,31.79,272369.44,174463.52
A976,Europa,San Marino,Bebida Bolt,Nuevo Mango,Media,17/12/2022,345530164,25/12/2022,5784,49.63,31.79,287059.92,183873.36
A977,America Del Sur,Colombia,Bebida Bolt,Fresa,Alta,14/03/2022,345889794,11/04/2022,6121,38.78,31.79,237372.38,194586.59
A978,America Del Sur,Chile,Bebida Bolt,Uva,Media,3/03/2023,351650750,26/03/2023,6921,38.78,31.79,268396.38,220018.59
A979,Asia,Brunei,Bebida Bolt,Naranja,Baja,11/05/2022,372393023,30/05/2022,7854,51.2,31.79,402124.8,249678.66
A980,America Del Sur,Paraguay,Bebida Bolt,Nuevo Mango,Baja,24/09/2022,395414102,22/10/2022,7951,38.78,31.79,308339.78,252762.29
A981,Europa,Switzerland,Bebida Bolt,Fresa,Alta,9/11/2022,401447999,14/11/2022,5861,49.63,31.79,290881.43,186321.19
