ID;Zona;Pais;Tipo de producto;Sabor;Prioridad;Fecha pedido;ID Pedido;Fecha envio;Unidades; Precio Unitario ; Coste unitario ; Importe venta total ; Importe Coste total 
A789;Asia;India;Bebida Bolt;Nuevo Mango;Alta;1/04/2023;162745130;16/04/2023;4515;47.45;31.79;214236.75;143531.85
A790;Europa;Germany;Bebida Bolt;Nuevo Mango;Alta;1/12/2021;187923991;12/01/2022;4372;47.45;31.79;207451.4;138985.88
A791;Europa;Greece;Bebida Bolt;Nuevo Mango;Media;4/02/2022;193923556;15/02/2022;6336;47.45;31.79;300643.2;201421.44
A792;Europa;Georgia;Bebida Bolt;Nuevo Mango;Alta;7/02/2023;200081908;7/02/2023;7647;47.45;31.79;362850.15;243098.13
A793;Africa;Turkey;Bebida Bolt;Fresa;Alta;26/11/2021;203154218;9/12/2021;8121;47.45;31.79;385341.45;258166.59
A794;Australia y Oceania;Papua New Guinea;Bebida Bolt;Uva;Alta;1/09/2022;207990348;17/09/2022;8197;47.45;31.79;388947.65;260582.63
A795;Europa;Cyprus;Bebida Bolt;Naranja;Critica;14/07/2022;211913239;25/07/2022;8168;47.45;31.79;387571.6;259660.72
A796;Asia;Taiwan;Bebida Bolt;Nuevo Mango;Critica;24/03/2022;246557939;12/05/2022;6732;47.45;31.79;319433.4;214010.28
A797;Europa;Spain;Bebida Bolt;Fresa;Alta;30/09/2022;271128261;2/11/2022;6743;47.45;31.79;319955.35;214359.97
A798;America Del Sur;Chile;Bebida Bolt;Naranja;Alta;31/01/2021;289702451;13/02/2021;6857;47.45;31.79;325364.65;217984.03
A799;Europa;Cyprus;Bebida Bolt;Nuevo Mango;Media;4/02/2021;305997836;7/03/2021;6470;47.45;31.79;307001.5;205681.3
A800;Europa;Italy;Bebida Bolt;Fresa;Baja;8/05/2022;310959708;9/06/2022;5388;47.45;31.79;255660.6;171284.52
A801;Australia y Oceania;Fiji;Bebida Bolt;Uva;Baja;21/03/2023;314270627;9/04/2023;5024;47.45;31.79;238388.8;159712.96
A802;Europa;San Marino;Bebida Bolt;Naranja;Media;1/04/2022;335351932;11/05/2022;5443;47.45;31.79;258270.35;173032.97
A803;America Del Sur;Colombia;Bebida Bolt;Nuevo Mango;Alta;27/02/2023;336541545;15/04/2023;5713;47.45;31.79;271081.85;181616.27
A804;America Del Sur;Colombia;Bebida Bolt;Fresa;Media;27/11/2022;345530164;5/12/2022;5925;47.45;31.79;281141.25;188355.75
A805;Asia;Brunei;Bebida Bolt;Naranja;Baja;22/02/2022;345889794;22/03/2022;6693;47.45;31.79;317582.85;212770.47
A806;America Del Sur;Paraguay;Bebida Bolt;Nuevo Mango;Baja;11/02/2023;351650750;6/03/2023;7911;47.45;31.79;375376.95;251490.69
A807;Europa;Switzerland;Bebida Bolt;Fresa;Alta;21/04/2022;372393023;10/05/2022;8009;47.45;31.79;380027.05;254606.11
A808;Australia y Oceania;Tuvalu;Bebida Bolt;Naranja;Baja;4/09/2022;395414102;2/10/2022;5584;47.45;31.79;264960.8;177515.36
A809;Centroamerica y Caribe;Panama;Bebida Bolt;Nuevo Mango;Baja;20/10/2022;401447999;25/10/2022;4890;47.45;31.79;232030.5;155453.1
A810;America Del Norte;Greenland;Bebida Bolt;Fresa;Critica;2/12/2020;422283828;22/12/2020;4437;47.45;31.79;210535.65;141052.23
A811;Centroamerica y Caribe;Jamaica;Bebida Bolt;Uva;Alta;17/05/2022;422620713;2/06/2022;4802;47.45;31.79;227854.9;152655.58
A812;Europa;Belarus;Bebida Bolt;Fresa;Alta;8/10/2020;435887134;16/11/2020;4935;47.45;31.79;234165.75;156883.65
A813;America Del Sur;Argentina;Bebida Bolt;Uva;Media;13/08/2022;469912993;19/09/2022;4618;47.45;31.79;219124.1;146806.22
A814;Europa;Switzerland;Bebida Bolt;Naranja;Baja;19/09/2021;477304303;20/09/2021;4545;47.45;31.79;215660.25;144485.55
A815;America Del Sur;Argentina;Bebida Bolt;Nuevo Mango;Media;12/04/2021;494225394;22/05/2021;3964;47.45;31.79;188091.8;126015.56
A816;Europa;Italy;Bebida Bolt;Fresa;Alta;6/12/2022;506900441;6/12/2022;4071;47.45;31.79;193168.95;129417.09
A817;Europa;Finland;Bebida Bolt;Naranja;Critica;18/09/2022;516876542;19/10/2022;5103;47.45;31.79;242137.35;162224.37
A818;America Del Norte;Mexico;Bebida Bolt;Nuevo Mango;Media;1/01/2022;521885192;17/01/2022;4904;47.45;31.79;232694.8;155898.16
A819;Asia;Japan;Bebida Bolt;Nuevo Mango;Media;9/05/2022;526523911;13/06/2022;3869;47.45;31.79;183584.05;122995.51
A820;America Del Sur;Argentina;Bebida Bolt;Nuevo Mango;Baja;26/07/2021;536287581;25/08/2021;3813;47.45;31.79;180926.85;121215.27
A821;America Del Sur;Argentina;Bebida Bolt;Nuevo Mango;Baja;10/11/2020;540352094;25/11/2020;4606;47.45;31.79;218554.7;146424.74
A822;Europa;Romania;Bebida Bolt;Fresa;Alta;14/08/2022;540324628;22/09/2022;5262;47.45;31.79;249681.9;167278.98
A823;America Del Sur;Bolivia;Bebida Bolt;Uva;Media;12/08/2021;562583100;21/09/2021;7102;47.45;31.79;336989.9;225772.58
A824;Centroamerica y Caribe;Costa Rica;Bebida Bolt;Naranja;Baja;25/08/2022;565477311;19/09/2022;7498;47.45;31.79;355780.1;238361.42
A825;America Del Norte;Canadá;Bebida Bolt;Nuevo Mango;Alta;16/01/2021;572249782;16/01/2021;7503;47.45;31.79;356017.35;238520.37
A826;Centroamerica y Caribe;Grenada;Bebida Bolt;Fresa;Baja;13/12/2020;574051368;27/12/2020;6024;47.45;31.79;285838.8;191502.96
A827;America Del Sur;Colombia;Bebida Bolt;Naranja;Critica;23/07/2021;579580581;9/08/2021;5235;47.45;31.79;248400.75;166420.65
A828;Europa;Austria;Bebida Bolt;Nuevo Mango;Media;6/11/2021;583977258;21/12/2021;5333;47.45;31.79;253050.85;169536.07
A829;America Del Sur;Colombia;Bebida Bolt;Fresa;Alta;18/04/2022;623535764;29/04/2022;5559;47.45;31.79;263774.55;176720.61
A830;Europa;Liechtenstein;Bebida Bolt;Uva;Media;20/06/2023;632386195;9/08/2023;5957;47.45;31.79;282659.65;189373.03
A831;Europa;Spain;Bebida Bolt;Naranja;Alta;26/09/2022;632866847;10/10/2022;6733;47.45;31.79;319480.85;214042.07
A832;America Del Norte;Canadá;Bebida Bolt;Nuevo Mango;Media;25/03/2021;643387544;17/04/2021;7132;47.45;31.79;338413.4;226726.28
A833;Asia;China;Bebida Bolt;Fresa;Baja;23/03/2022;670916020;30/03/2022;6899;47.45;31.79;327357.55;219319.21
A834;America Del Sur;Chile;Bebida Bolt;Naranja;Critica;3/07/2023;679107701;5/07/2023;6795;47.45;31.79;322422.75;216013.05
A835;America Del Sur;Chile;Bebida Bolt;Nuevo Mango;Alta;20/12/2021;695057189;3/01/2022;6737;47.45;31.79;319670.65;214169.23
A836;America Del Sur;Colombia;Bebida Bolt;Fresa;Baja;19/06/2022;707739102;25/06/2022;5975;47.45;31.79;283513.75;189945.25
A837;America Del Norte;Canadá;Bebida Bolt;Naranja;Baja;18/01/2021;727281463;8/03/2021;5533;47.45;31.79;262540.85;175894.07
A838;Centroamerica y Caribe;Saint Kitts and Nevis ;Bebida Bolt;Nuevo Mango;Alta;6/10/2022;731539952;7/10/2022;4692;47.45;31.79;222635.4;149158.68
A839;Europa;Portugal;Bebida Bolt;Fresa;Media;23/02/2021;813131034;26/02/2021;3809;47.45;31.79;180737.05;121088.11
A840;Europa;Austria;Bebida Bolt;Uva;Critica;8/06/2021;814142549;12/07/2021;3629;47.45;31.79;172196.05;115365.91
A841;Centroamerica y Caribe;Guatemala;Bebida Bolt;Fresa;Critica;3/07/2022;829201543;13/07/2022;4388;47.45;31.79;208210.6;139494.52
A842;Europa;Hungary;Bebida Bolt;Uva;Baja;3/07/2023;830754220;5/07/2023;4592;47.45;31.79;217890.4;145979.68
A843;Asia;Thailand;Bebida Bolt;Naranja;Baja;27/02/2021;838085019;18/03/2021;3976;47.45;31.79;188661.2;126397.04
A844;Europa;Romania;Bebida Bolt;Nuevo Mango;Baja;21/10/2022;852058255;26/10/2022;3905;47.45;31.79;185292.25;124139.95
A845;Europa;Poland;Bebida Bolt;Fresa;Critica;21/06/2023;868652760;5/08/2023;5070;47.45;31.79;240571.5;161175.3
A846;Centroamerica y Caribe;Haiti;Bebida Bolt;Naranja;Baja;20/09/2022;879757964;25/10/2022;5349;47.45;31.79;253810.05;170044.71
A847;America Del Sur;Colombia;Bebida Bolt;Nuevo Mango;Baja;27/08/2022;890339171;7/10/2022;5642;47.45;31.79;267712.9;179359.18
A848;Asia;Uzbekistan;Bebida Bolt;Nuevo Mango;Critica;23/12/2022;892692220;6/01/2023;4562;47.45;31.79;216466.9;145025.98
A849;Centroamerica y Caribe;Belize;Bebida Bolt;Nuevo Mango;Media;21/01/2022;897720181;28/01/2022;3825;47.45;31.79;181496.25;121596.75
A850;America Del Sur;Argentina;Bebida Bolt;Nuevo Mango;Baja;5/01/2023;914382064;1/02/2023;2839;47.45;31.79;134710.55;90251.81
A851;Asia;Nepal;Bebida Bolt;Fresa;Baja;23/06/2023;917417895;25/06/2023;3071;47.45;31.79;145718.95;97627.09
A852;America Del Norte;Canadá;Bebida Bolt;Uva;Media;28/11/2022;927084577;12/12/2022;3609;47.45;31.79;171247.05;114730.11
A853;America Del Sur;Argentina;Bebida Bolt;Fresa;Media;26/02/2021;938801753;9/03/2021;4236;47.45;31.79;200998.2;134662.44
A854;America Del Sur;Argentina;Bebida Bolt;Naranja;Alta;6/10/2022;939389693;13/10/2022;4066;47.45;31.79;192931.7;129258.14
A855;America Del Sur;Argentina;Bebida Bolt;Nuevo Mango;Critica;17/01/2021;939460504;19/01/2021;3800;47.45;31.79;180310;120802
A856;Asia;Philippines;Bebida Bolt;Nuevo Mango;Critica;1/10/2021;940079343;12/11/2021;3563;47.45;31.79;169064.35;113267.77
A857;Europa;Portugal;Bebida Bolt;Nuevo Mango;Media;29/06/2022;941685664;18/08/2022;3316;47.45;31.79;157344.2;105415.64
A858;America Del Norte;Canada;Bebida Bolt;Nuevo Mango;Media;27/03/2021;945736443;17/04/2021;4373;47.45;31.79;207498.85;139017.67
A859;America Del Sur;Argentina;Bebida Bolt;Fresa;Critica;23/04/2023;961049926;7/05/2023;4774;47.45;31.79;226526.3;151765.46
A860;Asia;South Korea;Bebida Bolt;Uva;Alta;16/04/2023;967345178;27/05/2023;5446;47.45;31.79;258412.7;173128.34
A861;Europa;Sweden;Bebida Bolt;Naranja;Baja;7/09/2021;967977750;20/10/2021;5350;47.45;31.79;253857.5;170076.5
A862;America Del Norte;Canadá;Bebida Bolt;Nuevo Mango;Media;24/01/2022;115831792;14/02/2022;4697;47.45;31.79;222872.65;149317.63
A863;America Del Norte;Canadá;Bebida Bolt;Fresa;Alta;25/04/2021;116113746;9/05/2021;4682;47.45;31.79;222160.9;148840.78
A864;America Del Sur;Colombia;Bebida Bolt;Naranja;Baja;15/03/2023;121176040;30/03/2023;5417;47.45;31.79;257036.65;172206.43
A865;Europa;Macedonia;Bebida Bolt;Nuevo Mango;Baja;22/08/2022;121239984;20/09/2022;6145;47.45;31.79;291580.25;195349.55
A866;America Del Sur;Bolivia;Bebida Bolt;Fresa;Critica;18/03/2021;128816258;19/03/2021;7521;47.45;31.79;356871.45;239092.59
A867;Europa;Poland;Bebida Bolt;Uva;Media;13/02/2021;136167657;26/02/2021;7998;47.45;31.79;379505.1;254256.42
A868;Centroamerica y Caribe;Guatemala;Bebida Bolt;Naranja;Alta;10/12/2021;144708669;10/01/2022;8163;47.45;31.79;387334.35;259501.77
A869;Asia;Indonesia;Bebida Bolt;Nuevo Mango;Baja;10/09/2021;146849286;30/09/2021;7734;47.45;31.79;366978.3;245863.86
A870;Asia;Taiwan;Bebida Bolt;Fresa;Media;23/07/2022;150160205;30/07/2022;7308;47.45;31.79;346764.6;232321.32
A871;America Del Norte;Canadá;Bebida Bolt;Naranja;Alta;30/06/2021;152694785;24/07/2021;6265;47.45;31.79;297274.25;199164.35
A872;Europa;Norway;Bebida Bolt;Nuevo Mango;Baja;19/05/2022;152819240;23/06/2022;5143;47.45;31.79;244035.35;163495.97
A873;Europa;Germany;Bebida Bolt;Fresa;Media;26/12/2022;156183803;2/02/2023;4674;47.45;31.79;221781.3;148586.46
A874;Centroamerica y Caribe;The Bahamas;Bebida Bolt;Naranja;Baja;21/03/2021;160264194;4/04/2021;4649;47.45;31.79;220595.05;147791.71
A875;America Del Sur;Argentina;Bebida Bolt;Nuevo Mango;Media;11/04/2023;162745130;26/04/2023;4585;47.45;31.79;217558.25;145757.15
A876;Asia;India;Bebida Bolt;Fresa;Alta;11/12/2021;187923991;22/01/2022;4466;47.45;31.79;211911.7;141974.14
A877;Europa;Germany;Bebida Bolt;Uva;Alta;14/02/2022;193923556;25/02/2022;5295;47.45;31.79;251247.75;168328.05
A878;Europa;Greece;Bebida Bolt;Fresa;Media;17/02/2023;200081908;17/02/2023;7416;47.45;31.79;351889.2;235754.64
A879;Europa;Georgia;Bebida Bolt;Uva;Alta;6/12/2021;203154218;19/12/2021;7780;47.45;31.79;369161;247326.2
A880;Africa;Turkey;Bebida Bolt;Naranja;Alta;11/09/2022;207990348;27/09/2022;8174;47.45;31.79;387856.3;259851.46
A881;Australia y Oceania;Papua New Guinea;Bebida Bolt;Nuevo Mango;Alta;24/07/2022;211913239;4/08/2022;8172;47.45;31.79;387761.4;259787.88
A882;Europa;Cyprus;Bebida Bolt;Fresa;Critica;3/04/2022;246557939;22/05/2022;7489;47.45;31.79;355353.05;238075.31
A883;Asia;Taiwan;Bebida Bolt;Naranja;Critica;10/10/2022;271128261;12/11/2022;6743;47.45;31.79;319955.35;214359.97
A884;Europa;Spain;Bebida Bolt;Nuevo Mango;Alta;10/02/2021;289702451;23/02/2021;6827;47.45;31.79;323941.15;217030.33
A885;America Del Sur;Bolivia;Bebida Bolt;Nuevo Mango;Alta;14/02/2021;305997836;17/03/2021;6724;47.45;31.79;319053.8;213755.96
A886;Europa;Cyprus;Bebida Bolt;Nuevo Mango;Media;18/05/2022;310959708;19/06/2022;5914;47.45;31.79;280619.3;188006.06
A887;Europa;Italy;Bebida Bolt;Nuevo Mango;Baja;31/03/2023;314270627;19/04/2023;5286;47.45;31.79;250820.7;168041.94
A888;Australia y Oceania;Fiji;Bebida Bolt;Fresa;Baja;11/04/2022;335351932;21/05/2022;5258;47.45;31.79;249492.1;167151.82
A889;Europa;San Marino;Bebida Bolt;Uva;Media;9/03/2023;336541545;25/04/2023;5584;47.45;31.79;264960.8;177515.36
A890;America Del Sur;Colombia;Bebida Bolt;Naranja;Alta;7/12/2022;345530164;15/12/2022;5872;47.45;31.79;278626.4;186670.88
A891;America Del Sur;Paraguay;Bebida Bolt;Nuevo Mango;Media;4/03/2022;345889794;1/04/2022;6404;47.45;31.79;303869.8;203583.16
A892;Asia;Brunei;Bebida Bolt;Fresa;Baja;21/02/2023;351650750;16/03/2023;7703;47.45;31.79;365507.35;244878.37
A893;America Del Sur;Paraguay;Bebida Bolt;Fresa;Baja;1/05/2022;372393023;20/05/2022;7933;47.45;31.79;376420.85;252190.07
A894;Europa;Switzerland;Bebida Bolt;Naranja;Alta;14/09/2022;395414102;12/10/2022;7973;47.45;31.79;378318.85;253461.67
A895;Australia y Oceania;Tuvalu;Bebida Bolt;Nuevo Mango;Baja;30/10/2022;401447999;4/11/2022;5150;47.45;31.79;244367.5;163718.5
A896;Centroamerica y Caribe;Panama;Bebida Bolt;Fresa;Baja;12/12/2020;422283828;1/01/2021;4539;47.45;31.79;215375.55;144294.81
A897;America Del Norte;Greenland;Bebida Bolt;Uva;Critica;27/05/2022;422620713;12/06/2022;4599;47.45;31.79;218222.55;146202.21
A898;Centroamerica y Caribe;Jamaica;Bebida Bolt;Fresa;Alta;18/10/2020;435887134;26/11/2020;4807;47.45;31.79;228092.15;152814.53
A899;Europa;Belarus;Bebida Bolt;Uva;Alta;23/08/2022;469912993;29/09/2022;4835;47.45;31.79;229420.75;153704.65
A900;America Del Sur;Argentina;Bebida Bolt;Naranja;Media;29/09/2021;477304303;30/09/2021;4580;47.45;31.79;217321;145598.2
A901;Europa;Switzerland;Bebida Bolt;Nuevo Mango;Baja;22/04/2021;494225394;1/06/2021;4418;47.45;31.79;209634.1;140448.22
A902;America Del Sur;Argentina;Bebida Bolt;Fresa;Media;16/12/2022;506900441;16/12/2022;4066;47.45;31.79;192931.7;129258.14
A903;Europa;Italy;Bebida Bolt;Naranja;Alta;28/09/2022;516876542;29/10/2022;4370;47.45;31.79;207356.5;138922.3
A904;Europa;Finland;Bebida Bolt;Nuevo Mango;Critica;11/01/2022;521885192;27/01/2022;5099;47.45;31.79;241947.55;162097.21
A905;America Del Norte;Mexico;Bebida Bolt;Nuevo Mango;Media;19/05/2022;526523911;23/06/2022;4268;47.45;31.79;202516.6;135679.72
A906;Asia;Japan;Bebida Bolt;Nuevo Mango;Media;5/08/2021;536287581;4/09/2021;3857;47.45;31.79;183014.65;122614.03
A907;America Del Sur;Argentina;Bebida Bolt;Nuevo Mango;Baja;20/11/2020;540352094;5/12/2020;4078;47.45;31.79;193501.1;129639.62
A908;America Del Sur;Colombia;Bebida Bolt;Fresa;Baja;24/08/2022;540324628;2/10/2022;5175;47.45;31.79;245553.75;164513.25
A909;Europa;Romania;Bebida Bolt;Uva;Alta;22/08/2021;562583100;1/10/2021;5929;47.45;31.79;281331.05;188482.91
A910;America Del Sur;Bolivia;Bebida Bolt;Naranja;Media;4/09/2022;565477311;29/09/2022;7127;47.45;31.79;338176.15;226567.33
A911;Centroamerica y Caribe;Costa Rica;Bebida Bolt;Nuevo Mango;Baja;26/01/2021;572249782;26/01/2021;7499;47.45;31.79;355827.55;238393.21
A912;America Del Norte;Canadá;Bebida Bolt;Fresa;Alta;23/12/2020;574051368;6/01/2021;7189;47.45;31.79;341118.05;228538.31
A913;Centroamerica y Caribe;Grenada;Bebida Bolt;Uva;Baja;2/08/2021;579580581;19/08/2021;5808;47.45;31.79;275589.6;184636.32
A914;America Del Sur;Colombia;Bebida Bolt;Naranja;Critica;16/11/2021;583977258;31/12/2021;5257;47.45;31.79;249444.65;167120.03
A915;Europa;Austria;Bebida Bolt;Nuevo Mango;Media;28/04/2022;623535764;9/05/2022;5517;47.45;31.79;261781.65;175385.43
A916;America Del Sur;Colombia;Bebida Bolt;Fresa;Alta;30/06/2023;632386195;19/08/2023;5608;47.45;31.79;266099.6;178278.32
A917;Europa;Liechtenstein;Bebida Bolt;Naranja;Media;6/10/2022;632866847;20/10/2022;6623;47.45;31.79;314261.35;210545.17
A918;Europa;Spain;Bebida Bolt;Nuevo Mango;Alta;4/04/2021;643387544;27/04/2021;6919;47.45;31.79;328306.55;219955.01
A919;America Del Norte;Canadá;Bebida Bolt;Nuevo Mango;Media;2/04/2022;670916020;9/04/2022;6980;47.45;31.79;331201;221894.2
A920;Asia;China;Bebida Bolt;Nuevo Mango;Baja;13/07/2023;679107701;15/07/2023;6836;47.45;31.79;324368.2;217316.44
A921;America Del Sur;Chile;Bebida Bolt;Nuevo Mango;Critica;30/12/2021;695057189;13/01/2022;6786;47.45;31.79;321995.7;215726.94
A922;America Del Sur;Colombia;Bebida Bolt;Fresa;Alta;29/06/2022;707739102;5/07/2022;6258;47.45;31.79;296942.1;198941.82
A923;America Del Sur;Colombia;Bebida Bolt;Uva;Baja;28/01/2021;727281463;18/03/2021;5900;47.45;31.79;279955;187561
A924;America Del Norte;Canadá;Bebida Bolt;Naranja;Baja;16/10/2022;731539952;17/10/2022;5105;47.45;31.79;242232.25;162287.95
A925;Centroamerica y Caribe;Saint Kitts and Nevis ;Bebida Bolt;Nuevo Mango;Alta;5/03/2021;813131034;8/03/2021;4285;47.45;31.79;203323.25;136220.15
A926;Europa;Portugal;Bebida Bolt;Fresa;Media;18/06/2021;814142549;22/07/2021;3709;47.45;31.79;175992.05;117909.11
A927;Europa;Austria;Bebida Bolt;Uva;Critica;13/07/2022;829201543;23/07/2022;4388;47.45;31.79;208210.6;139494.52
A928;Centroamerica y Caribe;Guatemala;Bebida Bolt;Naranja;Critica;13/07/2023;830754220;15/07/2023;4445;47.45;31.79;210915.25;141306.55
A929;Europa;Hungary;Bebida Bolt;Nuevo Mango;Baja;9/03/2021;838085019;28/03/2021;4014;47.45;31.79;190464.3;127605.06
A930;Asia;Thailand;Bebida Bolt;Fresa;Baja;31/10/2022;852058255;5/11/2022;3958;47.45;31.79;187807.1;125824.82
A931;Europa;Romania;Bebida Bolt;Naranja;Baja;1/07/2023;868652760;15/08/2023;4546;47.45;31.79;215707.7;144517.34
A932;Europa;Poland;Bebida Bolt;Nuevo Mango;Critica;30/09/2022;879757964;4/11/2022;5131;47.45;31.79;243465.95;163114.49
A933;Centroamerica y Caribe;Haiti;Bebida Bolt;Fresa;Baja;6/09/2022;890339171;17/10/2022;5446;47.45;31.79;258412.7;173128.34
A934;America Del Sur;Colombia;Bebida Bolt;Uva;Baja;2/01/2023;892692220;16/01/2023;5212;47.45;31.79;247309.4;165689.48
A935;Asia;Uzbekistan;Bebida Bolt;Naranja;Critica;31/01/2022;897720181;7/02/2022;3863;47.45;31.79;183299.35;122804.77
A936;Centroamerica y Caribe;Belize;Bebida Bolt;Nuevo Mango;Media;15/01/2023;914382064;11/02/2023;2977;47.45;31.79;141258.65;94638.83
A937;America Del Sur;Argentina;Bebida Bolt;Fresa;Baja;3/07/2023;917417895;5/07/2023;3028;47.45;31.79;143678.6;96260.12
A938;Asia;Nepal;Bebida Bolt;Naranja;Baja;8/12/2022;927084577;22/12/2022;3180;47.45;31.79;150891;101092.2
A939;America Del Norte;Canadá;Bebida Bolt;Nuevo Mango;Media;8/03/2021;938801753;19/03/2021;3785;47.45;31.79;179598.25;120325.15
A940;America Del Sur;Argentina;Bebida Bolt;Fresa;Media;16/10/2022;939389693;23/10/2022;4220;47.45;31.79;200239;134153.8
A941;America Del Sur;Argentina;Bebida Bolt;Naranja;Alta;27/01/2021;939460504;29/01/2021;3917;47.45;31.79;185861.65;124521.43
A942;America Del Sur;Argentina;Bebida Bolt;Nuevo Mango;Critica;11/10/2021;940079343;22/11/2021;3669;47.45;31.79;174094.05;116637.51
A943;Asia;Philippines;Bebida Bolt;Fresa;Critica;9/07/2022;941685664;28/08/2022;3503;47.45;31.79;166217.35;111360.37
A944;Europa;Portugal;Bebida Bolt;Uva;Media;6/04/2021;945736443;27/04/2021;3599;47.45;31.79;170772.55;114412.21
A945;America Del Norte;Canada;Bebida Bolt;Fresa;Media;3/05/2023;961049926;17/05/2023;4428;47.45;31.79;210108.6;140766.12
A946;America Del Sur;Colombia;Bebida Bolt;Uva;Critica;26/04/2023;967345178;6/06/2023;5414;47.45;31.79;256894.3;172111.06
A947;Asia;South Korea;Bebida Bolt;Naranja;Alta;17/09/2021;967977750;30/10/2021;5434;47.45;31.79;257843.3;172746.86
A948;Europa;Sweden;Bebida Bolt;Nuevo Mango;Baja;3/02/2022;115831792;24/02/2022;4727;47.45;31.79;224296.15;150271.33
A949;America Del Norte;Canadá;Bebida Bolt;Fresa;Media;5/05/2021;116113746;19/05/2021;4696;47.45;31.79;222825.2;149285.84
A950;America Del Norte;Canadá;Bebida Bolt;Naranja;Alta;25/03/2023;121176040;9/04/2023;5197;47.45;31.79;246597.65;165212.63
A951;America Del Sur;Colombia;Bebida Bolt;Nuevo Mango;Baja;1/09/2022;121239984;30/09/2022;6044;47.45;31.79;286787.8;192138.76
A952;Europa;Macedonia;Bebida Bolt;Nuevo Mango;Baja;28/03/2021;128816258;29/03/2021;6912;47.45;31.79;327974.4;219732.48
A953;America Del Sur;Argentina;Bebida Bolt;Nuevo Mango;Critica;23/02/2021;136167657;8/03/2021;7555;47.45;31.79;358484.75;240173.45
A954;Europa;Poland;Bebida Bolt;Nuevo Mango;Media;20/12/2021;144708669;20/01/2022;8109;47.45;31.79;384772.05;257785.11
A955;Centroamerica y Caribe;Guatemala;Bebida Bolt;Fresa;Alta;20/09/2021;146849286;10/10/2021;8128;47.45;31.79;385673.6;258389.12
A956;Asia;Indonesia;Bebida Bolt;Uva;Baja;2/08/2022;150160205;9/08/2022;7641;47.45;31.79;362565.45;242907.39
A957;Asia;Taiwan;Bebida Bolt;Naranja;Media;10/07/2021;152694785;3/08/2021;6273;47.45;31.79;297653.85;199418.67
A958;America Del Norte;Canadá;Bebida Bolt;Nuevo Mango;Alta;29/05/2022;152819240;3/07/2022;5496;47.45;31.79;260785.2;174717.84
A959;Europa;Norway;Bebida Bolt;Fresa;Baja;5/01/2023;156183803;12/02/2023;4943;47.45;31.79;234545.35;157137.97
A960;Europa;Germany;Bebida Bolt;Naranja;Media;31/03/2021;160264194;14/04/2021;4652;47.45;31.79;220737.4;147887.08
A961;Centroamerica y Caribe;The Bahamas;Bebida Bolt;Nuevo Mango;Baja;21/04/2023;162745130;6/05/2023;4629;47.45;31.79;219646.05;147155.91
A962;America Del Sur;Argentina;Bebida Bolt;Fresa;Media;21/12/2021;187923991;1/02/2022;4555;47.45;31.79;216134.75;144803.45
A963;Asia;India;Bebida Bolt;Naranja;Alta;24/02/2022;193923556;7/03/2022;4771;47.45;31.79;226383.95;151670.09
A964;Europa;Germany;Bebida Bolt;Nuevo Mango;Alta;27/02/2023;200081908;27/02/2023;5501;47.45;31.79;261022.45;174876.79
A965;Europa;Greece;Bebida Bolt;Fresa;Media;16/12/2021;203154218;29/12/2021;7765;47.45;31.79;368449.25;246849.35
A966;Europa;Georgia;Bebida Bolt;Uva;Alta;21/09/2022;207990348;7/10/2022;7802;47.45;31.79;370204.9;248025.58
A967;Africa;Turkey;Bebida Bolt;Fresa;Alta;3/08/2022;211913239;14/08/2022;8173;47.45;31.79;387808.85;259819.67
A968;Australia y Oceania;Papua New Guinea;Bebida Bolt;Uva;Alta;13/04/2022;246557939;1/06/2022;8152;47.45;31.79;386812.4;259152.08
A969;Europa;Cyprus;Bebida Bolt;Naranja;Critica;20/10/2022;271128261;22/11/2022;7256;47.45;31.79;344297.2;230668.24
A970;Asia;Taiwan;Bebida Bolt;Nuevo Mango;Critica;20/02/2021;289702451;5/03/2021;6785;47.45;31.79;321948.25;215695.15
A971;Europa;Spain;Bebida Bolt;Fresa;Alta;24/02/2021;305997836;27/03/2021;6804;47.45;31.79;322849.8;216299.16
A972;America Del Sur;Chile;Bebida Bolt;Naranja;Alta;28/05/2022;310959708;29/06/2022;6585;47.45;31.79;312458.25;209337.15
A973;Europa;Cyprus;Bebida Bolt;Nuevo Mango;Media;10/04/2023;314270627;29/04/2023;5430;47.45;31.79;257653.5;172619.7
A974;Europa;Italy;Bebida Bolt;Nuevo Mango;Baja;21/04/2022;335351932;31/05/2022;5274;47.45;31.79;250251.3;167660.46
A975;Australia y Oceania;Fiji;Bebida Bolt;Nuevo Mango;Baja;19/03/2023;336541545;5/05/2023;5488;47.45;31.79;260405.6;174463.52
A976;Europa;San Marino;Bebida Bolt;Nuevo Mango;Media;17/12/2022;345530164;25/12/2022;5784;47.45;31.79;274450.8;183873.36
A977;America Del Sur;Colombia;Bebida Bolt;Fresa;Alta;14/03/2022;345889794;11/04/2022;6121;47.45;31.79;290441.45;194586.59
A978;America Del Sur;Chile;Bebida Bolt;Uva;Media;3/03/2023;351650750;26/03/2023;6921;47.45;31.79;328401.45;220018.59
A979;Asia;Brunei;Bebida Bolt;Naranja;Baja;11/05/2022;372393023;30/05/2022;7854;47.45;31.79;372672.3;249678.66
A980;America Del Sur;Paraguay;Bebida Bolt;Nuevo Mango;Baja;24/09/2022;395414102;22/10/2022;7951;47.45;31.79;377274.95;252762.29
